Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
wzU5moi-ezzcfYUInOwxAA,Commissary,"American (New),Breakfast & Brunch,Sandwiches",$11-30,$11-30,93 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Casual,,Average,
Kum_yBojFgplX6U68iUR4g,Ankara,"Mediterranean,Turkish",$11-30,$11-30,95 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Classy,Casual,Average,
uIpjG4S3hXPIjAiN_FyDUQ,Madhatter,"Bars,American (Traditional),Breakfast & Brunch",$11-30,$11-30,79 out of 100,153,132,230,278,150,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,Free,,Casual,Casual,Loud,DJ
gGtzt-Iet9S0XHTEzzUjPg,Ghion Ethiopian Restaurant,"Ethiopian,Lounges",$11-30,$11-30,77 out of 100,6,3,4,10,53,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,No,Free,,"Divey, Casual",Casual,Average,
fjQPSFz-F8GEvSNN1W9wpQ,Firefly,"American (New),Comfort Food,Breakfast & Brunch",$11-30,$11-30,,56,117,215,361,260,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
Y1lu8rQMqKTEyD5vOIX9NA,9:30 Club,"Music Venues,Dance Clubs,Bars",Moderate,Moderate,95 out of 100,0,0,0,0,0,Yes,Full Bar,,,,,No,"Street, Private Lot",,,No,,No,,Hipster,,Very Loud,Live
Jk890uJFlkZQcpJ_WIHZaA,Kyirisan,"French,Chinese,Breakfast & Brunch",$31-60,$31-60,80 out of 100,11,13,47,102,152,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,Yes,No,,Trendy,Casual,Average,
FvwxyEH1XXDAHvPsPbyrCA,Ristorante I Ricchi,Italian,$31-60,$31-60,93 out of 100,111,87,60,96,102,Yes,Full Bar,,No,,,Yes,"Valet, Validated",,Yes,Yes,,No,,Romantic,Dressy,Average,
Z5RrD-Ocjbm4YX34F6FAMQ,CAVA,Mediterranean,Under $10,Under $10,91 out of 100,9,3,11,31,53,Yes,No,,No,,No,No,Street,,Yes,No,,No,,Casual,Casual,Average,
QvE4VfVU_0IrlKwz7UwRdg,Rosebar Lounge,"Dance Clubs,Lounges",Moderate,Moderate,57 out of 100,0,0,0,0,0,Yes,Full Bar,,,,,No,"Valet, Street",,,Yes,,No,,Trendy,,Very Loud,DJ
si_pqK5Ogi5MZdO-aN_gXw,ChurchKey,"American (New),Lounges",$11-30,$11-30,,52,98,226,569,409,Yes,Full Bar,,No,,,No,Street,,No,No,,No,,Trendy,Casual,Loud,
nSy1NGmZqxCk7El17eEtJA,Baan Thai,"Sushi Bars,Thai,Cocktail Bars",$11-30,$11-30,94 out of 100,37,37,63,146,233,Yes,Full Bar,,No,,No,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
j825_HsjCyUQmbBt0lQuHQ,Birch & Barley,"American (New),Breakfast & Brunch",$31-60,$31-60,95 out of 100,45,94,148,358,390,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,Yes,No,,Trendy,Casual,Average,
2VbkvMdUaKuyIGU4LbYfHQ,B Too,"Belgian,Beer Bar",$11-30,$11-30,83 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,Yes,Yes,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
B-NQjTjaIPURVtpUQe0-3w,The Pig,"American (Traditional),Cocktail Bars",$11-30,$11-30,89 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
9wUKxLh8ob8kLND5VE3YyA,Daily Grill,"American (Traditional),Breakfast & Brunch,Cocktail Bars",$11-30,$11-30,86 out of 100,61,51,98,104,71,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
85SDLXUYdPypERi1DVOZQA,Nanny O‰ÛªBrien‰Ûªs Irish Pub,"Pubs,Music Venues,Irish",$11-30,$11-30,66 out of 100,17,13,45,62,41,Yes,Full Bar,,Yes,,,No,Street,,Yes,No,,Free,,Casual,Casual,Average,Live
z-0HVe5rSr3v2_EG127YjA,Grillfish DC,"Seafood,Breakfast & Brunch,American (Traditional)",$11-30,$11-30,80 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
ht-N20OX3lv7cv-3o3L1MA,Vapiano M Street,"Italian,Pizza,Bars",$11-30,$11-30,81 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,"Garage, Street",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Loud,
FPj_bKBAu9ckQkBtHMPKow,Mari Vanna DC,"Russian,Modern European,Karaoke",$31-60,$31-60,64 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Classy,Casual,Average,
iNHFdmD_in7BOxoPxe7OxA,Miracle on Seventh Street - Pop-Up,Bars,Moderate,Moderate,,0,0,0,0,0,Yes,Full Bar,,,,,No,Street,,,No,,Free,,"Hipster, Casual, Trendy",,Very Loud,
U9R_sUE9P8EZO9Yx54VlmQ,Cafe Deluxe,"American (New),American (Traditional)",$11-30,$11-30,,48,49,42,69,51,Yes,Full Bar,,Yes,,,No,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,Casual,Casual,Average,
zeTqaVpvssznHt_1IxChXQ,Blue Duck Tavern,"American (New),Breakfast & Brunch,Cocktail Bars",$31-60,$31-60,92 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street",,No,Yes,,Paid,,"Classy, Upscale",Dressy,Average,
IzT4n5qDMzF6fJ33-wwdDw,Medium Rare,"Steakhouses,American (New),Desserts",$11-30,$11-30,51 out of 100,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,No,,No,,Casual,Casual,Average,
rSv8c2N-ZukdbVgP6rtuDg,The Caucus Room Brasserie,"Steakhouses,Brasseries",$11-30,$11-30,88 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Garage, Street, Validated",,Yes,Yes,,Free,,,Casual,Average,
rVnaVHaucuLk9hDG7EKTVA,Bar-CÌ¦de,"American (New),Pizza",$11-30,$11-30,,114,71,126,208,140,Yes,Full Bar,,Yes,,No,Yes,"Valet, Street",,Yes,Yes,,Free,,Trendy,Casual,Very Loud,
wtc_pn0bIlAHvuWJTA9fcA,Looking Glass Lounge,Lounges,Moderate,Moderate,,13,11,45,78,59,Yes,Full Bar,,,,,Yes,Street,,,No,,,,Casual,,Average,
0Oy1XKhZIpRGXmDsQ7Noqw,Indique,"Indian,Bars,Desserts",$11-30,$11-30,51 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Classy,Casual,Average,
6dzlGp9EtHAIHHB8oVyGhw,Chaplin‰Ûªs,"Cocktail Bars,Ramen",$11-30,$11-30,95 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street, Private Lot",,Yes,Yes,Yes,Free,,"Hipster, Trendy",Casual,Average,
DBzIfEeZ9yKLF6n851DQsA,Tortino Restaurant,Italian,$11-30,$11-30,98 out of 100,21,34,68,208,301,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,No,Free,,Intimate,Casual,Average,
clV4TsDUa0WAUYChiDYxtQ,Beau Thai,"Thai,Bars,Breakfast & Brunch",$11-30,$11-30,86 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
etGEQcGSEenELvY0FzBnDw,Kellari Taverna,"Greek,Seafood,Bars",$31-60,$31-60,88 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,,No,,Classy,Dressy,Average,
C4NPRTTKxECtobZ4z9lahA,Convivial,"American (New),French,Bars",$11-30,$11-30,,21,39,79,156,229,Yes,Full Bar,,No,,Yes,Yes,"Garage, Street, Validated",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
9M3DQ1Pn2-V-aiBvmld-jw,Claudia‰Ûªs,"Steakhouses,Latin American,Seafood",$31-60,$31-60,82 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,"Classy, Upscale",Dressy,Average,
TvVFo5-bW2pKWXHA7lVWUA,McCormick & Schmick‰Ûªs Seafood & Steaks,"Seafood,Steakhouses,American (New)",$11-30,$11-30,68 out of 100,95,56,75,63,32,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Classy,Casual,Average,
cRHXug5ja_xSTgIxXYOC9g,Espita Mezcaleria,"Mexican,Bars",$11-30,$11-30,94 out of 100,30,46,60,96,118,Yes,Full Bar,,No,,Yes,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
HtJ8UwtgC1yOfe3DBnLK-g,14K Restaurant,American (New),$11-30,$11-30,94 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street",,Yes,Yes,,Free,,Classy,Casual,Average,
EPGPMrm41eSDo6pwyhnn0A,BLT Steak,Steakhouses,Above $61,Above $61,77 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Garage, Street",,Yes,Yes,,No,,Upscale,Dressy,Average,
zQ4VOHh3Jv1Q5jNvkvJh6Q,Georgia Brown‰Ûªs,"Southern,Soul Food,Bars",$31-60,$31-60,92 out of 100,97,197,265,397,398,Yes,Full Bar,,No,,,Yes,,,Yes,Yes,Yes,No,,Classy,Casual,Average,
fWKrooOXcsNBPrgujvyQPw,Blackfinn Ameripub,"Sports Bars,American (Traditional),Pubs",$11-30,$11-30,76 out of 100,58,61,104,137,91,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
Z1LmDLn3OtIZi_hcTSGfjA,Morrison-Clark Historic Inn & Restaurant,American (New),$11-30,$11-30,,2,4,10,12,15,Yes,Full Bar,,No,,No,Yes,"Valet, Street",,No,Yes,,Free,,Classy,Dressy,Quiet,
#NAME?,Bourbon Steak,Steakhouses,Above $61,Above $61,,28,48,94,174,331,Yes,Full Bar,,No,,,No,"Valet, Street",,No,Yes,,No,,"Classy, Upscale",Dressy,Average,
hgxALT5rOi4Uqyy8OeIgnQ,Equinox,American (New),$31-60,$31-60,76 out of 100,27,34,60,92,140,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,No,Yes,,Free,,Upscale,Dressy,Quiet,
UToNAlfVve0b50dUs2uOWQ,The Park at 14th,"American (New),Dance Clubs,Venues & Event Spaces",$11-30,$11-30,87 out of 100,85,68,132,217,190,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,No,Yes,,No,,Trendy,Dressy,Very Loud,DJ
dy3r3eCv1Op77rtFwghaLw,The Oval Room,"American (New),Desserts,Salad",$31-60,$31-60,95 out of 100,14,43,48,87,93,Yes,Full Bar,,No,,,Yes,,,No,Yes,,No,,Classy,Dressy,Average,
pPxcmi6cpDRPuqBdb3dCjw,Thunder Burger & Bar,"Burgers,Bars,American (New)",$11-30,$11-30,88 out of 100,64,60,111,256,157,Yes,Full Bar,,No,,No,No,"Garage, Street",,Yes,Yes,No,Free,,Trendy,Casual,Average,
pav9wg2UFsyB-dvb7H0OpA,Martin‰Ûªs Tavern,"Breakfast & Brunch,American (Traditional),Bars",$11-30,$11-30,82 out of 100,41,45,96,165,152,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
C0QqrXC3I_QXaWcYSL6puw,Brasserie Beck,"Belgian,Modern European",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Garage, Street",,No,Yes,Yes,No,,Classy,Casual,Average,
6JIzZDmgzcVB0BwxxehfPQ,Bobby Van‰Ûªs Steakhouse,"Steakhouses,Seafood,American (Traditional)",$31-60,$31-60,86 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Valet,,Yes,Yes,,No,,Upscale,Dressy,Average,
DxfrPUEIjKLM8NihlSYKwg,Roti Modern Mediterranean,Mediterranean,Under $10,Under $10,,10,14,34,85,79,Yes,No,,Yes,,No,Yes,"Garage, Street",,Yes,No,Yes,No,,Casual,Casual,Average,
9X0F8gl4mPSSFHkxSB2lXA,il Canale,"Italian,Pizza",$11-30,$11-30,82 out of 100,58,123,258,610,1050,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
MVVOLevQSzS3ogKyEW24Bw,El Centro,"Bars,Mexican",$11-30,$11-30,90 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Loud,
IahWJkql-VuJXlXfLFRccw,Cafe Milano,"Italian,Bars,Seafood",$31-60,$31-60,87 out of 100,72,62,69,122,89,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,"Romantic, Classy, Upscale",Dressy,Average,Background
9tlgRMm6b5hG-OnDRQkoOQ,Bobby Van‰Ûªs Grill,"American (Traditional),Steakhouses,Seafood",$31-60,$31-60,90 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,No,Yes,,No,,Classy,Dressy,Average,
U0tfep9yNBASTe2zAG6cPw,Filomena Ristorante,"Italian,Wine Bars",$31-60,$31-60,90 out of 100,98,137,220,577,1060,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
wBO4k4Ep87OpxPHFUBK0Hg,Choco Shawarma,"Hookah Bars,Falafel,Lebanese",$11-30,$11-30,72 out of 100,10,1,3,6,22,Yes,No,,Yes,,No,Yes,"Garage, Street",,Yes,Yes,No,Free,,"Casual, Trendy",Casual,Average,Background
KOOTZMjLyGQzG-5uZbSASw,Tony & Joe‰Ûªs Seafood Place,"Seafood,American (Traditional),Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
Zy6qyMe_3LjLd_u-8op_tw,Ruta Del Vino,"Wine Bars,Latin American",$11-30,$11-30,92 out of 100,8,5,11,29,50,Yes,Full Bar,,,,,Yes,Street,,No,No,,No,,,Casual,Average,
IMUlQlXTqgsWTUZLifuRZQ,Clyde‰Ûªs of Georgetown,"American (Traditional),Bars,Breakfast & Brunch",$11-30,$11-30,92 out of 100,41,75,179,361,313,Yes,Full Bar,,No,,,No,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
emcR5qZDParBSEmYpy2wFA,Acadiana,"Cajun/Creole,Cocktail Bars,American (New)",$31-60,$31-60,90 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Street",,Yes,Yes,,Free,,Classy,Casual,Average,
ZVuno8nH-XdNxfKcIPJCBA,Momofuku CCDC,"American (New),Bars",$11-30,$11-30,,92,232,381,379,294,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
sxNUpaApjh_54-l9RcJRDA,Farmers Fishers Bakers,"American (New),Breakfast & Brunch,Vegetarian",$11-30,$11-30,90 out of 100,179,303,424,881,1235,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
e9sqkdBvVP10SoS2sZTSdQ,Nick‰Ûªs Riverside Grill,"Seafood,American (Traditional),Sports Bars",$11-30,$11-30,88 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Loud,
iyBbcXtQSBfiwFQZwVBNaQ,Old Ebbitt Grill,"Bars,American (Traditional),Breakfast & Brunch",$11-30,$11-30,94 out of 100,0,0,0,0,0,Yes,Full Bar,,No,,No,No,"Valet, Street",,Yes,Yes,Yes,No,,Classy,Casual,Average,
4SUXI6IE9EZNultFqDtH9A,Del Frisco‰Ûªs Double Eagle Steakhouse,"Steakhouses,American (New)",$31-60,$31-60,93 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Valet, Garage",,Yes,Yes,,No,,"Trendy, Classy, Upscale",Dressy,Average,
4flZECEzjCfnQJqDvjHLIg,Fiola Mare,"Seafood,Italian,Bars",$31-60,$31-60,94 out of 100,61,50,85,188,552,Yes,Full Bar,,No,,,Yes,Valet,,No,Yes,,No,,"Romantic, Classy, Upscale",Dressy,Average,
2owgAPNF2AkqWGXsQoDCIg,Mr Smith‰Ûªs of Georgetown,"Bars,American (Traditional)",$11-30,$11-30,88 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,Live
y_K6LdyE6unzkE_hMi1mfQ,City Tap House,"Bars,American (New)",$11-30,$11-30,86 out of 100,80,89,171,452,524,Yes,Full Bar,,No,,No,No,"Garage, Street",,Yes,Yes,,Free,,"Casual, Trendy",Casual,Average,
jJVwFsxzHJmQes6q_BXxKg,Centrolina,Italian,$31-60,$31-60,88 out of 100,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
ipvqypoCjhWns5ZGTeFf5w,Sax,"American (New),Bars,Cabaret",$31-60,$31-60,,87,62,90,184,174,Yes,Full Bar,,No,,,No,"Valet, Street",,No,Yes,Yes,Free,,Upscale,Dressy,Average,
qWIddvxzfpDpvti9LKjgVw,RPM Italian,Italian,$31-60,$31-60,82 out of 100,36,50,107,180,379,Yes,Full Bar,,Yes,,No,Yes,"Valet, Street",,Yes,Yes,Yes,Free,,"Trendy, Romantic, Classy, Upscale",Dressy,Average,
KkHfLfN4jNivWSU1us-azA,Fig & Olive,"French,Mediterranean,Vegetarian",$31-60,$31-60,90 out of 100,51,78,115,167,175,Yes,Full Bar,,No,,,Yes,,,Yes,Yes,Yes,Free,,"Trendy, Upscale",Dressy,Average,
JjGLEi6zw5PgR4AQfDPBng,Al Volo,Italian,$11-30,$11-30,71 out of 100,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,No,Street,,Yes,Yes,No,Free,,Casual,Casual,Average,
XGKMeelsF3yPbY-jIZxZRA,Grand Central,"Bars,American (Traditional)",$11-30,$11-30,60 out of 100,27,27,59,53,21,Yes,Full Bar,,No,,,Yes,Street,,No,No,,No,,Casual,Casual,Very Loud,DJ
KzvDIfyPmWQ0MPDTldtNNg,Meze,"Turkish,Mediterranean,Middle Eastern",$11-30,$11-30,85 out of 100,16,31,66,118,116,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
